cuenca_n1,codcuenca,tipo_obra,volumen,Volumen de embalse,departamento,uso,destino,lat,lon,estado,accion_solicitud,tipo_resolucion,curso,area_cuenca_ha,tipo_obra_agr
Río de la Plata,26,Tanque Excavado,29230.0,5300.0,CANELONES,Riego,Hortalizas,-34.672393915958835,-56.01258158683777,Registrada,Nueva,Permiso de uso,Cda. s/n,300.0,Tanque Excavado
Río de la Plata,26,"Tanque Excavado, Tanque Excavado",6350.0,8540.0,CANELONES,Riego,Hortalizas,-34.68702213684473,-56.026378870010376,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda./Ao.Totoral/Ao. del  Sauce,28.0,"Tanque Excavado, Tanque Excavado"
Río de la Plata,26,Tajamar Grande,70000.0,71730.0,MONTEVIDEO,Otros usos,Control de incendios,-34.78398996252895,-56.07458353042601,Registrada,Nueva,Permiso de uso,Cda. s/n,36.0,Tajamar Grande
Río de la Plata,26,"Tanque Excavado, Tanque Excavado, Tanque Excavado",14400.0,2500.0,CANELONES,Otros usos,Otros,-34.67078800693766,-56.01904571056366,Registrada,NuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de uso,Cda. s/n,,"Tanque Excavado, Tanque Excavado, Tanque Excavado"
Río de la Plata,26,Tajamar Grande,38000.0,38000.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.62762191726111,-56.07317621153741,Registrada,Renovación,Permiso de uso,Cda. s/n,30.0,Tajamar Grande
Río de la Plata,26,Tanque Excavado,9000.0,6912.0,CANELONES,Riego,Hortalizas,-34.67512376720862,-55.88440821124641,Registrada,Nueva,Permiso de uso,Cda. s/n,26.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,20000.0,6000.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.55584840876882,-55.99406227469443,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,Tanque Excavado,4000.0,2000.0,CANELONES,Riego,Hortalizas,-34.69175061086338,-55.96982717514038,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,Tajamar Grande,22500.0,23500.0,CANELONES,Riego,Hortalizas,-34.66897029213112,-55.88487625122072,Registrada,Nueva,Permiso de uso,Cda. Grande,162.0,Tajamar Grande
Río de la Plata,26,Tanque Excavado,2800.0,2800.0,MONTEVIDEO,Riego,Hortalizas,-34.81896762001266,-56.40259682200849,Registrada,Nueva,Permiso de uso,Cda. s/n,148.0,Tanque Excavado
Río de la Plata,26,Tajamar Mediano,15000.0,15000.0,MONTEVIDEO,Riego,Frutales,-34.852938990272825,-56.364712715148926,Registrada,Nueva,Permiso de uso,Cda. De Rocha,16.0,Tajamar Mediano
Río de la Plata,26,Tanque Excavado,6000.0,6000.0,MONTEVIDEO,Riego,Forraje/Pradera/Semillas,-34.85945220520461,-56.35721384547651,Registrada,Nueva,Permiso de uso,Cda. s/n,4.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,1600.0,1600.0,MONTEVIDEO,Riego,Hortalizas,-34.84511350896978,-56.34950157254933,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,Tajamar Mediano,46000.0,12.8,MONTEVIDEO,Riego,Otros,-34.78469489438586,-56.04754686355591,Registrada,Nueva,Permiso de uso,Cda. s/n,1.66,Tajamar Mediano
Río de la Plata,26,Tanque Excavado,22164.0,18750.0,CANELONES,Riego,Hortalizas,-34.659642846570286,-56.050003767013536,Registrada,Nueva,Permiso de uso,Cda. s/n,25.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,16200.0,8400.0,MONTEVIDEO,Riego,Hortalizas,-34.81871831342743,-56.38611674308776,Registrada,Nueva,Permiso de uso,Cda. s/n,14.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,9000.0,4500.0,MONTEVIDEO,Riego,Hortalizas,-34.80987022806232,-56.38966128230094,Registrada,Nueva,Permiso de uso,Cda. s/n,130.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,200.0,250.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.60225200244123,-56.05383932590484,Registrada,Nueva,Permiso de uso,Ao. Mata Siete,,Tanque Excavado
Río de la Plata,26,Tanque Excavado,5000.0,5250.0,MONTEVIDEO,Riego,Hortalizas,-34.82696216491157,-56.38564467430115,Registrada,Nueva,Permiso de uso,Cda. s/n,20.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,6000.0,1600.0,MONTEVIDEO,Riego,Hortalizas,-34.84513536706712,-56.34640812641008,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,Tanque Excavado,10600.0,5700.0,MONTEVIDEO,Riego,Hortalizas,-34.81713334447766,-56.38651790097355,Registrada,Nueva,Permiso de uso,Cda. s/n,12.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,9000.0,3000.0,MONTEVIDEO,Riego,Hortalizas,-34.826678617316155,-56.395301213487976,Registrada,Nueva,Permiso de uso,Cda. s/n,29.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,22164.0,11000.0,CANELONES,Riego,Hortalizas,-34.67282870351287,-56.032238574656986,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,Represa Chica,488140.0,486000.0,CANELONES,Industrial,Otros,-34.49509761383396,-55.83769083023072,Registrada,Renovación,Concesión,Ao. Cochengo,318.0,Represa Chica
Río de la Plata,26,Represa Chica,286122.0,277770.0,CANELONES,Industrial,Alimentos y bebidas,-34.636866055770355,-55.812697650399066,Registrada,Renovación,Concesión,Ao. Cochengo,244.0,Represa Chica
Río de la Plata,26,"Tanque Excavado, Tanque Excavado",18001.0,4111.0,CANELONES,Riego,Hortalizas,-34.8028395502818,-56.02000626776305,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,86.0,"Tanque Excavado, Tanque Excavado"
Río de la Plata,26,Tanque Excavado,5400.0,5250.0,MONTEVIDEO,Riego,Hortalizas,-34.83080172183021,-56.38514129808394,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,Tanque Excavado,7704.0,3500.0,CANELONES,Riego,Hortalizas,-34.708218764798666,-56.11897945404053,Registrada,Renovación,Permiso de uso,Cda. s/n,2.0,Tanque Excavado
Río de la Plata,26,"Tajamar Chico, Tajamar Chico, Tajamar Chico",15744.0,6310.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.60880290816241,-56.052541485367314,Registrada,NuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de uso,Cda. s/n,7.87,"Tajamar Chico, Tajamar Chico, Tajamar Chico"
Río de la Plata,26,Tajamar Mediano,21125.0,21125.0,CANELONES,Otros usos,Turismo/Recreación,-34.52844115283368,-56.04491947218775,Registrada,Nueva,Permiso de uso,Cda. s/n,12.0,Tajamar Mediano
Río de la Plata,26,Tajamar Grande,93000.0,125365.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.46264343443308,-55.8694314211607,Registrada,Nueva,Permiso de uso,Cda./Ao. Cochengo,241.0,Tajamar Grande
Río de la Plata,26,Tanque Excavado,17311.0,5000.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.449666817471325,-55.957880079746246,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,Tanque Excavado,4600.0,4725.0,MONTEVIDEO,Riego,Hortalizas,-34.81450193836329,-56.39175094675011,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,Tajamar Chico,3200.0,3200.0,CANELONES,Otros usos,Turismo/Recreación,-34.711017272591754,-55.83898424170911,Registrada,Nueva,Permiso de uso,Cda. s/n,138.0,Tajamar Chico
Río de la Plata,26,Tajamar Grande,11300.0,11300.0,CANELONES,Otros usos,Turismo/Recreación,-34.70884320254485,-55.8401305670268,Registrada,Nueva,Permiso de uso,Cda. s/n,200.0,Tajamar Grande
Río de la Plata,26,Tanque Excavado,5000.0,2750.0,MONTEVIDEO,Riego,Frutales,-34.77566786925913,-56.194264870136976,Registrada,Nueva,Permiso de uso,Cda. s/n,38.0,Tanque Excavado
Río de la Plata,26,Tajamar Mediano,30180.0,30180.0,CANELONES,Riego,Frutales,-34.60048250667949,-56.05754488245427,Registrada,Renovación,Permiso de uso,Ao. Mata Siete,30.0,Tajamar Mediano
Río de la Plata,26,Tajamar Grande,21600.0,20000.0,CANELONES,Riego,Frutales,-34.594718900011195,-56.05684585150775,Registrada,Renovación,Permiso de uso,Cda. s/n,56.0,Tajamar Grande
Río de la Plata,26,Tajamar Grande,10000.0,79000.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.6411103135636,-55.84054704755544,Registrada,Nueva,Permiso de uso,Cda. s/n,58.0,Tajamar Grande
Río de la Plata,26,"Tanque Excavado, Tanque Excavado",540000.0,72150.0,MONTEVIDEO,Industrial,Minería,-34.86108,-56.08351,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,772.0,"Tanque Excavado, Tanque Excavado"
Río de la Plata,26,Tanque Excavado,1411.0,4500.0,MONTEVIDEO,Riego,Hortalizas,-34.81871831342743,-56.38611674308776,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,7500.0,3500.0,CANELONES,Riego,Hortalizas,-34.65904984927632,-56.04138909839094,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,28800.0,7000.0,MONTEVIDEO,Riego,Hortalizas,-34.81628404821018,-56.38756633157207,Registrada,Nueva,Permiso de uso,Cda. s/n,37.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,2000.0,2000.0,CANELONES,Riego,Hortalizas,-34.48124647398207,-55.82671318688621,Registrada,Nueva,Permiso de uso,Cda. s/n,20.0,Tanque Excavado
Río de la Plata,26,Tanque Excavado,3000.0,3000.0,MONTEVIDEO,Riego,Forraje/Pradera/Semillas,-34.78309344253441,-56.20087653208326,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Río de la Plata,26,Tajamar Chico,8140.0,5607.0,CANELONES,Riego,Hortalizas,-34.67163605852759,-56.03193099950229,Registrada,Nueva,Permiso de uso,Cda. s/n,4.0,Tajamar Chico
Río de la Plata,26,Tanque Excavado,7500.0,7500.0,CANELONES,Riego,Hortalizas,-34.68422410640334,-55.99870889693962,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Río de la Plata,26,"Tanque Excavado, Tanque Excavado",13592.0,6796.0,CANELONES,Riego,Cereales/Oleaginosas,-34.66712106469004,-55.91767412406623,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,0.0,"Tanque Excavado, Tanque Excavado"
Río de la Plata,26,Tajamar Grande,100.0,24150.0,MONTEVIDEO,Otros usos agropecuarios,Abrevadero de ganado,-34.73550087575589,-56.16480293887434,Registrada,Nueva,Permiso de uso,Cda. s/n,10.5,Tajamar Grande
Río de la Plata,26,Tajamar Mediano,2880.0,12190.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.65632989473853,-55.90459710394498,Registrada,Nueva,Permiso de uso,Cda. s/n,95.0,Tajamar Mediano
Río de la Plata,26,Tajamar Chico,2113.0,2113.0,CANELONES,Otros usos,Otros,-34.45183495539908,-55.95636011668832,Registrada,Nueva,Permiso de uso,Cda. s/n,1030.0,Tajamar Chico
Río de la Plata,26,"Tanque Excavado, Tanque Excavado",2217.0,1710.0,CANELONES,Otros usos agropecuarios,Otros,-34.45238392749845,-55.95571070082282,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,103.0,"Tanque Excavado, Tanque Excavado"
Río de la Plata,26,Tanque Excavado,468.0,468.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.45021557559668,-55.95776293426752,Registrada,Nueva,Permiso de uso,Cda. s/n,47.0,Tanque Excavado
Río de la Plata,26,Tajamar Grande,187600.0,19200.0,LAVALLEJA,Riego,Frutales,-34.60526397414676,-55.46210922875676,Registrada,Renovación,Permiso de uso,Cda. s/n,40.0,Tajamar Grande
Río de la Plata,26,"Tajamar Grande, Tajamar Grande, Tajamar Grande",94719.0,67644.0,CANELONES,Otros usos,Turismo/Recreación,-34.784060001484654,-55.96666133456991,Registrada,NuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de uso,Cda. s/n,52.1,"Tajamar Grande, Tajamar Grande, Tajamar Grande"
Río de la Plata,26,"Tajamar Mediano, Tajamar Mediano",82119.0,61880.0,CANELONES,Otros usos,Turismo/Recreación,-34.79271702098912,-55.96355533653284,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,1672.0,"Tajamar Mediano, Tajamar Mediano"
Río de la Plata,26,Tanque Excavado,7.0,3000.0,CANELONES,Riego,Hortalizas,-34.68350262268504,-56.06736481148801,Registrada,Nueva,Permiso de uso,Ao. Del Colorado,18.0,Tanque Excavado
Río de la Plata,26,"Tanque Excavado, Tanque Excavado",23000.0,12500.0,CANELONES,Otros usos,Otros,-34.77472491836977,-55.88293818756938,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,3.85,"Tanque Excavado, Tanque Excavado"
Río de la Plata,26,Tajamar Chico,3550.0,7500.0,CANELONES,Riego,Hortalizas,-34.71175776058519,-56.10131442546845,Registrada,Nueva,Permiso de uso,Cañada,19.7,Tajamar Chico
Río de la Plata,26,Tajamar Chico,7000.0,330.0,MONTEVIDEO,Otros usos,Otros,-34.79442142113826,-56.2171751256392,Registrada,Nueva,Permiso de uso,Cañada,49.0,Tajamar Chico
Río de la Plata,26,Tajamar Chico,511.0,3563.0,CANELONES,Riego,Frutales,-34.5905021140778,-56.05450022212427,Registrada,Nueva,Permiso de uso,Ao. Mata Siete,1.5,Tajamar Chico
Río de la Plata,26,Tajamar Grande,18950.0,18950.0,MONTEVIDEO,Otros usos,Otros,-34.788637995977865,-56.04695248574354,Registrada,Nueva,Permiso de uso,Cda. s/n,9.75,Tajamar Grande
Río de la Plata,26,Tajamar Mediano,12500.0,12400.0,CANELONES,Riego,Frutales,-34.68810657592616,-56.01556568707916,Registrada,Renovación,Permiso de uso,Cda. s/n,32.0,Tajamar Mediano
Río de la Plata,26,"Tanque Excavado, Tanque Excavado, Tanque Excavado",6771.0,2130.0,CANELONES,Riego,Hortalizas,-34.68316314314672,-55.99873781029601,Registrada,NuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de uso,Cda. García,67.0,"Tanque Excavado, Tanque Excavado, Tanque Excavado"
Río de la Plata,26,Tajamar Mediano,48876.0,55955.0,CANELONES,Riego,Hortalizas,-34.555666166333175,-55.984003542980645,Registrada,Nueva,Permiso de uso,Cda. s/n,31.0,Tajamar Mediano
Río de la Plata,26,Tajamar Mediano,2000.0,23250.0,MONTEVIDEO,Riego,Hortalizas,-34.773128477940865,-56.04205727533554,Registrada,Nueva,Permiso de uso,Cda. s/n,25.0,Tajamar Mediano
Río de la Plata,26,"Tajamar Mediano, Tajamar Grande, Tajamar Mediano",49800.0,58523.0,CANELONES,Industrial,Alimentos y bebidas,-34.63053791186803,-55.959601521475626,Registrada,NuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de uso,Cda. s/n,15.0,"Tajamar Mediano, Tajamar Grande, Tajamar Mediano"
Río de la Plata,26,Tajamar Mediano,33250.0,15000.0,CANELONES,Riego,Frutales,-34.71175776058519,-56.10131442546845,Registrada,Nueva,Permiso de uso,Ao. Del Sauce,15.0,Tajamar Mediano
Río de la Plata,26,Tanque Excavado,200.0,500.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.74774284363666,-55.80199062822613,Registrada,Nueva,Permiso de uso,Cda. Del Cisne,7.0,Tanque Excavado
Río de la Plata,26,Tajamar Mediano,1.0,25000.0,CANELONES,Otros usos,Turismo/Recreación,-34.75290617411964,-55.891489505604106,Registrada,Nueva,Permiso de uso,Cda. Pantanosa,6.5,Tajamar Mediano
Río de la Plata,26,Tanque Excavado,8316.0,1540.0,CANELONES,Riego,Hortalizas,-34.553017807385494,-56.06153637170792,Registrada,Nueva,Permiso de uso,Cda. s/n,17.0,Tanque Excavado
Río de la Plata,26,Tajamar Grande,210000.0,7350.0,CANELONES,Industrial,Alimentos y bebidas,-34.63043771342269,-55.95977640171621,Registrada,Nueva,Permiso de uso,Cda. Del Valdenegro,375.0,Tajamar Grande
Río de la Plata,26,Tajamar Chico,1200.0,280.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.52700279179659,-56.04813710589362,Registrada,Nueva,Permiso de uso,,1.0,Tajamar Chico
Río de la Plata,26,Tajamar Chico,2000.0,560.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.52704870086553,-56.0428736203568,Registrada,Nueva,Permiso de uso,Ao. Pantanoso,22.0,Tajamar Chico
Río de la Plata,26,Tanque Excavado,180.0,2750.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.68076111221684,-55.996571987907664,Registrada,Nueva,Permiso de uso,,10.0,Tanque Excavado
Río de la Plata,26,Tajamar Chico,80.0,509.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.72478569624842,-55.89867806583676,Registrada,Nueva,Permiso de uso,,0.443,Tajamar Chico
Río de la Plata,27,Tajamar Mediano,9800.0,9800.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.290521731871635,-55.6973825094278,Registrada,Nueva,Permiso de uso,Cda. s/n,9.0,Tajamar Mediano
Río de la Plata,27,Tanque Excavado,2100.0,2100.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.452003728698806,-55.73919087577844,Registrada,Nueva,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tajamar Mediano,8000.0,8000.0,CANELONES,Riego,Frutales,-34.6712680431115,-55.60068171793365,Registrada,Renovación,Permiso de uso,Ao. Cueva Del Tigre,5.0,Tajamar Mediano
Río de la Plata,27,Tanque Excavado,4827.0,4827.0,CANELONES,Riego,Hortalizas,-34.57375052943052,-55.78728281552586,Registrada,Nueva,Permiso de uso,Cda. De Las Pajas Blancas,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,4000.0,4000.0,CANELONES,Riego,Hortalizas,-34.6017025227052,-55.70310624668184,Registrada,Nueva,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,13200.0,13212.0,CANELONES,Riego,Hortalizas,-34.600172485793806,-55.800175310171056,Registrada,Nueva,Permiso de uso,Cda. De Los Negros,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,1715.0,1715.0,CANELONES,Riego,Hortalizas,-34.57560637854854,-55.77909788638632,Registrada,Nueva,Permiso de uso,Cda. De Las Pajas Blancas,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,13200.0,4450.0,CANELONES,Riego,Hortalizas,-34.600172485793806,-55.800175310171056,Registrada,Renovación,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,500.0,360.0,CANELONES,Riego,Hortalizas,-34.46808605914284,-55.76216693076016,Registrada,Nueva,Permiso de uso,Cda. De Horqueta,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,1600.0,1600.0,CANELONES,Riego,Hortalizas,-34.45512,-55.73692,Registrada,Nueva,Permiso de uso,Cda. De Horqueta,0.0,Tanque Excavado
Río de la Plata,27,Tajamar Grande,2200.0,2200.0,CANELONES,Riego,Hortalizas,-34.45206,-55.72953,Registrada,Nueva,Permiso de uso,Cda. s/n,8.0,Tajamar Grande
Río de la Plata,27,Tanque Excavado,3900.0,3900.0,CANELONES,Riego,Hortalizas,-34.45434301387019,-55.73070079058039,Registrada,Nueva,Permiso de uso,Ao. Solís Chico,0.0,Tanque Excavado
Río de la Plata,27,Reservorio,35000.0,36000.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.46770250337421,-55.77912482200848,Registrada,Nueva,Permiso de uso,Cda. De Horqueta,240.0,Reservorio/Otros
Río de la Plata,27,Tanque Excavado,7000.0,7000.0,CANELONES,Riego,Hortalizas,-34.561094246295134,-55.81255358158519,Registrada,Nueva,Permiso de uso,Cda. De Las Barrancas Negras,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,1800.0,1800.0,CANELONES,Riego,Hortalizas,-34.512771826013946,-55.836069039990285,Registrada,Nueva,Permiso de uso,Ao. La Pedrera,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,920.0,920.0,CANELONES,Riego,Hortalizas,-34.6705295257486,-55.80253217980592,Registrada,Nueva,Permiso de uso,Ao. Pando,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,4080.0,4080.0,CANELONES,Riego,Hortalizas,-34.46301349393236,-55.77205159858171,Registrada,Renovación,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,6900.0,6900.0,CANELONES,Riego,Hortalizas,-34.573714470497606,-55.78727192293247,Registrada,Renovación,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,8000.0,8000.0,CANELONES,Riego,Hortalizas,-34.44876580478446,-55.75638651109641,Registrada,Nueva,Permiso de uso,Cda. De Horqueta,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,4000.0,3920.0,CANELONES,Riego,Hortalizas,-34.57583,-55.79418,Registrada,Renovación,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,3399.0,3399.0,CANELONES,Riego,Hortalizas,-34.448761632205205,-55.745939958430505,Registrada,Nueva,Permiso de uso,Cda. De Horqueta,0.0,Tanque Excavado
Río de la Plata,27,Tajamar Mediano,7250.0,7250.0,CANELONES,Riego,Hortalizas,-34.54767248601791,-55.65937230062336,Registrada,Nueva,Permiso de uso,Ao. Solís Chico,8.0,Tajamar Mediano
Río de la Plata,27,Tanque Excavado,3000.0,3000.0,CANELONES,Riego,Hortalizas,-34.550561323048434,-55.66307175879343,Registrada,Nueva,Permiso de uso,Ao. Solís Chico,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,5000.0,4280.0,CANELONES,Riego,Frutales,-34.51283,-55.82284,Registrada,Nueva,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,2000.0,1200.0,CANELONES,Riego,Cereales/Oleaginosas,-34.43448842360173,-55.698621258642426,Registrada,Nueva,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,4000.0,1500.0,CANELONES,Riego,Cereales/Oleaginosas,-34.43632,-55.6984,Registrada,Nueva,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,3200.0,1500.0,CANELONES,Riego,Hortalizas,-34.41881,-55.69525,Registrada,Nueva,Permiso de uso,Ao. Solís Chico,5.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,8800.0,3000.0,CANELONES,Riego,Hortalizas,-34.44158,-55.69963,Registrada,Nueva,Permiso de uso,Ao. Solís Chico,20.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,6000.0,6000.0,CANELONES,Riego,Hortalizas,-34.45259,-55.75738,Registrada,Nueva,Permiso de uso,,95.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,15000.0,15000.0,CANELONES,Riego,Frutales,-34.62477,-55.82588,Registrada,Nueva,Permiso de uso,Ao. De Los Padres,5.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,36000.0,90000.0,CANELONES,Riego,Frutales,-34.62477,-55.82588,Registrada,Nueva,Permiso de uso,Ao. De Los Padres,10.0,Tanque Excavado
Río de la Plata,27,Tanque Excavado,3162.0,3162.0,CANELONES,Riego,Hortalizas,-34.56303,-55.76506,Registrada,Nueva,Permiso de uso,Cda. s/n,80.0,Tanque Excavado
Río de la Plata,27,Represa Grande,10000000.0,10000000.0,CANELONES,Consumo humano,Abastecimiento a poblaciones,-34.66378,-55.74305,Registrada,Nueva,Reserva,Ao. Solís Chico,36000.0,Represa Grande
Río de la Plata,27,Represa Chica,160000.0,160000.0,CANELONES,Riego,Hortalizas,-34.77473,-55.50777,Registrada,Nueva,Concesión,Ao. Junquito,350.0,Represa Chica
Río de la Plata,27,"Tajamar Mediano, Tajamar Chico, Tajamar Chico, Tajamar Mediano, Tajamar Chico, Tajamar Chico, Tajamar Mediano, Tajamar Chico",78100.0,19600.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.67206,-55.78337,Registrada,NuevaNuevaNuevaNuevaNuevaNuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de uso,Cda. s/n,102.0,"Tajamar Mediano, Tajamar Chico, Tajamar Chico, Tajamar Mediano, Tajamar Chico, Tajamar Chico, Tajamar Mediano, Tajamar Chico"
